transaction_id,recon_status,amount_diff,amount_A,amount_B,currency_A,currency_B,date_A,date_B,status_A,status_B,join_key,date,currency_pair,market_rate,amount_eur,pnl_impact_eur,discrepancy_ratio,anomaly_prediction,anomaly_score,is_anomaly_ml
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,MATCH,0.0,7098.86,7098.86,GBP,GBP,2024-01-08,2024-01-08,COMPLETED,COMPLETED,EURGBP,2024-01-08,EURGBP,0.8454,8397.042819966879,0.0,0.0,1,0.08284546325684222,NO
3c088990-54a2-4051-bb0c-cad9eee13cae,MISSING_IN_B,6744.13,6744.13,,CHF,,2024-01-25,,COMPLETED,,EURCHF,2024-01-25,EURCHF,0.9514,7088.637796930839,7088.637796930839,0.9513986578540403,-1,-0.2077783632187541,YES
3c0a584e-a7cd-43cb-abda-06b220d2b528,MATCH,0.0,3719.35,3719.35,CHF,CHF,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURCHF,2024-01-04,EURCHF,0.9497,3916.3420027377065,0.0,0.0,1,0.10022162958096342,NO
3c10316d-3f63-4065-be85-c8c4a9470663,MATCH,0.0,6054.16,6054.16,USD,USD,2024-01-15,2024-01-15,COMPLETED,COMPLETED,EURUSD,2024-01-15,EURUSD,1.0803,5604.146996204758,0.0,0.0,1,0.0879272526202814,NO
3c20592f-c04a-46c4-b3b6-3fe1d1843324,MATCH,0.0,3582.92,3582.92,GBP,GBP,2024-01-18,2024-01-18,COMPLETED,COMPLETED,EURGBP,2024-01-18,EURGBP,0.8445,4242.652457075193,0.0,0.0,1,0.06497801466074277,NO
3c3c9c08-e523-48a9-9223-d9061db67101,MATCH,0.0,1276.04,1276.04,GBP,GBP,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURGBP,2024-01-31,EURGBP,0.8437,1512.4333293824818,0.0,0.0,1,0.06577620052599081,NO
3c48c936-4305-4a31-b9e3-89054a4a15ea,MATCH,0.0,437.43,437.43,GBP,GBP,2024-01-19,2024-01-19,COMPLETED,COMPLETED,EURGBP,2024-01-19,EURGBP,0.8415,519.8217468805705,0.0,0.0,1,0.023943373490207587,NO
3c53090e-e1b4-4171-929d-674d798e175f,MATCH,0.0,7949.75,7949.75,GBP,GBP,2024-01-24,2024-01-24,COMPLETED,COMPLETED,EURGBP,2024-01-24,EURGBP,0.843,9430.308422301305,0.0,0.0,1,0.0739204184312281,NO
3c775558-b365-4b7c-8853-bc5542e17302,MATCH,0.0,6811.5,6811.5,GBP,GBP,2024-01-26,2024-01-26,COMPLETED,COMPLETED,EURGBP,2024-01-26,EURGBP,0.8432,8078.154648956357,0.0,0.0,1,0.08467346499431289,NO
3c8aae87-9606-406a-98d5-4b7ec08bd631,MATCH,0.0,8568.19,8568.19,GBP,GBP,2024-01-28,2024-01-28,COMPLETED,COMPLETED,EURGBP,2024-01-28,EURGBP,0.8432,10161.515654648958,0.0,0.0,1,0.06052904115391089,NO
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,MATCH,0.0,4907.86,4907.86,CHF,CHF,2024-01-09,2024-01-09,COMPLETED,COMPLETED,EURCHF,2024-01-09,EURCHF,0.9517,5156.9402122517595,0.0,0.0,1,0.1007818665762234,NO
3c9b3b84-cb4a-4dc6-8509-6c7855660d8e,MATCH,0.0,1877.23,1877.23,CHF,CHF,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURCHF,2024-01-31,EURCHF,0.9527,1970.4314054791648,0.0,0.0,1,0.07627232239955556,NO
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,MATCH,0.0,5043.08,5043.08,USD,USD,2024-01-19,2024-01-19,COMPLETED,COMPLETED,EURUSD,2024-01-19,EURUSD,1.0757,4688.184438040345,0.0,0.0,1,0.09171844517500921,NO
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,MATCH,0.0,2647.53,2647.53,GBP,GBP,2024-01-21,2024-01-21,COMPLETED,COMPLETED,EURGBP,2024-01-21,EURGBP,0.8414,3146.5771333491803,0.0,0.0,1,0.06353733564701552,NO
3d0d3ffd-67e6-449a-bc73-013b99ea5bbd,MATCH,0.0,5234.32,5234.32,CHF,CHF,2024-01-17,2024-01-17,COMPLETED,COMPLETED,EURCHF,2024-01-17,EURCHF,0.9539,5487.283782367124,0.0,0.0,1,0.09988515107221463,NO
3d114802-2702-478b-9f0f-da8d05379ff6,MATCH,0.0,4622.19,4622.19,USD,USD,2024-01-16,2024-01-16,COMPLETED,COMPLETED,EURUSD,2024-01-16,EURUSD,1.0791,4283.375034751181,0.0,0.0,1,0.09817325956236772,NO
3d225c30-b28f-41de-bb14-0bc3304b8590,MATCH,0.0,7301.05,7301.05,GBP,GBP,2024-01-12,2024-01-12,COMPLETED,COMPLETED,EURGBP,2024-01-12,EURGBP,0.8471,8618.876165741944,0.0,0.0,1,0.08459953405468251,NO
3d4196fe-963a-4617-bdab-07e79d9d028e,MATCH,0.0,1248.27,1248.27,CHF,CHF,2024-01-03,2024-01-03,COMPLETED,COMPLETED,EURCHF,2024-01-03,EURCHF,0.9472,1317.8526182432431,0.0,0.0,1,0.07651605800750977,NO
3d44cb2c-ea45-4a41-a589-ada1345af934,MATCH,0.0,8100.98,8100.98,GBP,GBP,2024-01-03,2024-01-03,COMPLETED,COMPLETED,EURGBP,2024-01-03,EURGBP,0.8513,9516.010807001056,0.0,0.0,1,0.06974509503385234,NO
3d57ee27-33da-4fc1-8d47-e26d1ef7a52e,MATCH,0.0,6555.71,6555.71,CHF,CHF,2024-01-18,2024-01-18,COMPLETED,COMPLETED,EURCHF,2024-01-18,EURCHF,0.9501,6900.021050415746,0.0,0.0,1,0.10173738809011246,NO
3d67cde9-2834-44c0-94c8-b3b4a911d192,MATCH,0.0,699.45,699.45,GBP,GBP,2024-01-21,2024-01-21,COMPLETED,COMPLETED,EURGBP,2024-01-21,EURGBP,0.8414,831.2930829569765,0.0,0.0,1,0.03324549233640672,NO
3d846fc9-c3f6-4136-846d-5a3b2661c426,MATCH,0.0,7759.4,7759.4,GBP,GBP,2024-01-29,2024-01-29,COMPLETED,COMPLETED,EURGBP,2024-01-29,EURGBP,0.8449,9183.80873476151,0.0,0.0,1,0.07761097715692927,NO
3d85de89-c217-4429-8e20-07247d137018,MATCH,0.0,9877.75,9877.75,GBP,GBP,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURGBP,2024-01-31,EURGBP,0.8437,11707.656750029631,0.0,0.0,-1,-0.0247757151157999,YES
3d8925a9-25d2-47d0-b665-87075d411ac5,MATCH,0.0,2729.23,2729.23,GBP,GBP,2024-01-15,2024-01-15,COMPLETED,COMPLETED,EURGBP,2024-01-15,EURGBP,0.8429,3237.904852295646,0.0,0.0,1,0.06340098748741535,NO
3d9ffe59-9bc0-4a93-92cd-adefb9d276f4,MATCH,0.0,6506.22,6506.22,USD,USD,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURUSD,2024-01-04,EURUSD,1.0855,5993.754030400738,0.0,0.0,1,0.08404835407217526,NO
3da9c2a9-0ed4-4f1a-bd4c-bf374eb93eff,MATCH,0.0,9272.53,9272.53,GBP,GBP,2024-01-13,2024-01-13,COMPLETED,COMPLETED,EURGBP,2024-01-13,EURGBP,0.8466,10952.669501535554,0.0,0.0,1,0.05105315988778403,NO
3db02235-261e-4555-863e-1f2a18a806ef,MATCH,0.0,8252.71,8252.71,GBP,GBP,2024-01-09,2024-01-09,COMPLETED,COMPLETED,EURGBP,2024-01-09,EURGBP,0.8458,9757.283045637265,0.0,0.0,1,0.074394594194233,NO
3dba6da8-5844-49fc-914b-9547c9dc72b8,MATCH,0.0,882.29,882.29,CHF,CHF,2024-01-09,2024-01-09,COMPLETED,COMPLETED,EURCHF,2024-01-09,EURCHF,0.9517,927.0673531575076,0.0,0.0,1,0.07125437492959874,NO
3de54ee2-a655-496c-a528-d32da60c2bed,MATCH,0.0,8725.27,8725.27,USD,USD,2024-01-06,2024-01-06,COMPLETED,COMPLETED,EURUSD,2024-01-06,EURUSD,1.0845,8045.431074227755,0.0,0.0,1,0.07609405315476975,NO
3defa7ba-07d2-4d4d-ae61-716a1fb621ae,MATCH,0.0,4322.0,4322.0,USD,USD,2024-01-19,2024-01-19,COMPLETED,COMPLETED,EURUSD,2024-01-19,EURUSD,1.0757,4017.848842614111,0.0,0.0,1,0.10316044309491523,NO
3df76a69-bc45-444a-bc1f-dff0331d58bb,MATCH,0.0,2944.82,2944.82,USD,USD,2024-01-27,2024-01-27,COMPLETED,COMPLETED,EURUSD,2024-01-27,EURUSD,1.069,2754.7427502338637,0.0,0.0,1,0.09803276683055312,NO
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,MATCH,0.0,4130.63,4130.63,USD,USD,2024-01-09,2024-01-09,COMPLETED,COMPLETED,EURUSD,2024-01-09,EURUSD,1.0885,3794.790996784566,0.0,0.0,1,0.10608909230643243,NO
3e20718a-0bb9-48f6-9e4d-a214eb034c4e,MATCH,0.0,9796.9,9796.9,CHF,CHF,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURCHF,2024-01-04,EURCHF,0.9497,10315.783931767926,0.0,0.0,1,0.009699091795722148,NO
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,MATCH,0.0,7592.79,7592.79,GBP,GBP,2024-01-29,2024-01-29,COMPLETED,COMPLETED,EURGBP,2024-01-29,EURGBP,0.8449,8986.613800449757,0.0,0.0,1,0.07956300638331298,NO
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,MATCH,0.0,532.11,532.11,CHF,CHF,2024-01-25,2024-01-25,COMPLETED,COMPLETED,EURCHF,2024-01-25,EURCHF,0.9514,559.2915703174269,0.0,0.0,1,0.0527382620969139,NO
3e3869e2-0df6-4417-bd55-38c71cc464ed,MATCH,0.0,4863.65,4863.65,CHF,CHF,2024-01-02,2024-01-02,COMPLETED,COMPLETED,EURCHF,2024-01-02,EURCHF,0.9456,5143.453891708968,0.0,0.0,1,0.10108875885757401,NO
3e42df5b-90a3-4bbf-b580-e05067f1698c,MATCH,0.0,3508.07,3508.07,GBP,GBP,2024-01-16,2024-01-16,COMPLETED,COMPLETED,EURGBP,2024-01-16,EURGBP,0.8421,4165.859161619761,0.0,0.0,1,0.07148216109450195,NO
3e5f7e23-704c-49e2-aa3d-d7698dac210d,MATCH,0.0,4124.5,4124.5,GBP,GBP,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURGBP,2024-01-31,EURGBP,0.8437,4888.585990280905,0.0,0.0,1,0.06650332637986583,NO
3e612d66-05bf-4618-a930-b0c4d5576899,MATCH,0.0,7131.45,7131.45,CHF,CHF,2024-01-18,2024-01-18,COMPLETED,COMPLETED,EURCHF,2024-01-18,EURCHF,0.9501,7505.999368487528,0.0,0.0,1,0.09596064787193082,NO
3e628981-9ef1-474f-bd13-452669d75427,MATCH,0.0,3387.26,3387.26,USD,USD,2024-01-25,2024-01-25,COMPLETED,COMPLETED,EURUSD,2024-01-25,EURUSD,1.0712,3162.117251680359,0.0,0.0,1,0.10535781142049355,NO
3e6b74fd-9f02-4cbf-ab29-d9129d1b83df,MATCH,0.0,4220.6,4220.6,GBP,GBP,2024-01-23,2024-01-23,COMPLETED,COMPLETED,EURGBP,2024-01-23,EURGBP,0.8413,5016.759776536313,0.0,0.0,1,0.06434355855067708,NO
3e896c64-e117-4ac3-919c-4ea3e1805081,MATCH,0.0,6622.62,6622.62,USD,USD,2024-01-26,2024-01-26,COMPLETED,COMPLETED,EURUSD,2024-01-26,EURUSD,1.0714,6181.276834048908,0.0,0.0,1,0.08325847459386426,NO
3e9639ba-0ed2-4c9d-bd17-5712d8b22277,MATCH,0.0,5268.24,5268.24,CHF,CHF,2024-01-29,2024-01-29,COMPLETED,COMPLETED,EURCHF,2024-01-29,EURCHF,0.9522,5532.703213610585,0.0,0.0,1,0.10050163634942816,NO
3eabedcb-baa8-4dd4-88bd-64072bcfbe01,MATCH,0.0,3683.76,3683.76,CHF,CHF,2024-01-14,2024-01-14,COMPLETED,COMPLETED,EURCHF,2024-01-14,EURCHF,0.9541,3860.9789330258886,0.0,0.0,1,0.09559071912307748,NO
3ec2e72a-c832-43f0-ab0e-63fdfc3d3138,MATCH,0.0,919.96,919.96,USD,USD,2024-01-06,2024-01-06,COMPLETED,COMPLETED,EURUSD,2024-01-06,EURUSD,1.0845,848.2803135085293,0.0,0.0,1,0.06423143082564242,NO
3ed8c56c-da09-4fa0-9282-8d8044b591f7,MATCH,0.0,6970.61,6970.61,USD,USD,2024-01-15,2024-01-15,COMPLETED,COMPLETED,EURUSD,2024-01-15,EURUSD,1.0803,6452.47616402851,0.0,0.0,1,0.0894657126807783,NO
3ee79d31-feef-41f8-a0b6-2f900adbc4ff,MATCH,0.0,9783.15,9783.15,USD,USD,2024-01-24,2024-01-24,COMPLETED,COMPLETED,EURUSD,2024-01-24,EURUSD,1.0724,9122.668780305856,0.0,0.0,1,0.0017873663498148007,NO
3ee82983-d557-4241-91dd-b9bf613d2de9,STATUS_MISMATCH,0.0,9179.9,9179.9,CHF,CHF,2024-01-17,2024-01-17,COMPLETED,PENDING,EURCHF,2024-01-17,EURCHF,0.9539,9623.5454450152,0.0,0.0,1,0.053826200617137054,NO
3ef7839f-8df4-497b-98f8-001856fe4769,MATCH,0.0,4239.98,4239.98,USD,USD,2024-01-12,2024-01-12,COMPLETED,COMPLETED,EURUSD,2024-01-12,EURUSD,1.0877,3898.115289142226,0.0,0.0,1,0.10396977850124212,NO
3f4574d4-401a-45cd-972b-81545594d9c6,MATCH,0.0,6575.04,6575.04,CHF,CHF,2024-01-11,2024-01-11,COMPLETED,COMPLETED,EURCHF,2024-01-11,EURCHF,0.9545,6888.465165007858,0.0,0.0,1,0.10173738809011246,NO
3f46057b-7165-436b-b997-c779c56f05e6,MATCH,0.0,2192.53,2192.53,USD,USD,2024-01-24,2024-01-24,COMPLETED,COMPLETED,EURUSD,2024-01-24,EURUSD,1.0724,2044.507646400597,0.0,0.0,1,0.08496590442856206,NO
3f5e3b8c-c058-4da5-a757-075bd47f83b1,MATCH,0.0,3012.36,3012.36,USD,USD,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURUSD,2024-01-31,EURUSD,1.0666,2824.2640165010316,0.0,0.0,1,0.0920503116330404,NO
3f5fbf4f-d417-4230-9274-ee11b61df906,MATCH,0.0,5191.66,5191.66,GBP,GBP,2024-01-30,2024-01-30,COMPLETED,COMPLETED,EURGBP,2024-01-30,EURGBP,0.844,6151.255924170616,0.0,0.0,1,0.07727413421313362,NO
3f6eed9d-23cb-4943-8a84-000350834fef,MATCH,0.0,2416.78,2416.78,GBP,GBP,2024-01-09,2024-01-09,COMPLETED,COMPLETED,EURGBP,2024-01-09,EURGBP,0.8458,2857.3894537715773,0.0,0.0,1,0.07114353045372251,NO
3f738f50-19a2-476f-a8dd-2bfdf956be95,STATUS_MISMATCH,0.0,5282.25,5282.25,CHF,CHF,2024-01-15,2024-01-15,COMPLETED,PENDING,EURCHF,2024-01-15,EURCHF,0.9542,5535.789142737372,0.0,0.0,1,0.10050163634942816,NO
3f87dfc2-1591-42f2-a505-da9c46e75a2c,AMOUNT_MISMATCH,68.78000000000065,5227.06,5158.28,USD,USD,2024-01-22,2024-01-22,COMPLETED,COMPLETED,EURUSD,2024-01-22,EURUSD,1.0753,4861.024830279923,63.963545057193954,0.014149250602271441,-1,-0.06712133363874662,YES
3f8c1097-c4da-4c2e-9bff-a27915c1604f,MATCH,0.0,6523.58,6523.58,CHF,CHF,2024-01-16,2024-01-16,COMPLETED,COMPLETED,EURCHF,2024-01-16,EURCHF,0.9537,6840.285204991087,0.0,0.0,1,0.10207951704642143,NO
3f8e2d0d-5261-4dec-b979-d5f56b5bc975,MATCH,0.0,7144.9,7144.9,GBP,GBP,2024-01-13,2024-01-13,COMPLETED,COMPLETED,EURGBP,2024-01-13,EURGBP,0.8466,8439.522797070635,0.0,0.0,1,0.08245998872985993,NO
3f91c419-e846-49df-b373-35549e204ac7,MATCH,0.0,522.05,522.05,CHF,CHF,2024-01-21,2024-01-21,COMPLETED,COMPLETED,EURCHF,2024-01-21,EURCHF,0.9531,547.738957087399,0.0,0.0,1,0.050484977216256,NO
3fac4317-16e8-47b0-8552-f3c55f13fb98,MATCH,0.0,6511.35,6511.35,USD,USD,2024-01-22,2024-01-22,COMPLETED,COMPLETED,EURUSD,2024-01-22,EURUSD,1.0753,6055.379893983075,0.0,0.0,1,0.08348661926744882,NO
3fe604f4-2867-4d3b-9c5f-3cba150d28eb,MATCH,0.0,4736.95,4736.95,GBP,GBP,2024-01-17,2024-01-17,COMPLETED,COMPLETED,EURGBP,2024-01-17,EURGBP,0.8439,5613.16506695106,0.0,0.0,1,0.07070655880974591,NO
3ff69f41-9508-4801-a3be-7ca05df924fb,MATCH,0.0,4251.12,4251.12,GBP,GBP,2024-01-02,2024-01-02,COMPLETED,COMPLETED,EURGBP,2024-01-02,EURGBP,0.8531,4983.143828390575,0.0,0.0,1,0.06786978903089563,NO
3ff93134-650e-48e4-afe6-33f18f807d8b,MATCH,0.0,537.21,537.21,GBP,GBP,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURGBP,2024-01-04,EURGBP,0.8527,630.0105547085728,0.0,0.0,1,0.025925159184334357,NO
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,MATCH,0.0,9311.67,9311.67,GBP,GBP,2024-01-29,2024-01-29,COMPLETED,COMPLETED,EURGBP,2024-01-29,EURGBP,0.8449,11021.032074801751,0.0,0.0,1,0.046930161370841494,NO
402d105b-113e-4f84-abf3-90964a68369c,MATCH,0.0,7898.15,7898.15,USD,USD,2024-01-23,2024-01-23,COMPLETED,COMPLETED,EURUSD,2024-01-23,EURUSD,1.0754,7344.383485214804,0.0,0.0,1,0.0854071419377343,NO
403fd582-4ccf-4a4b-bc93-243ec90b9454,MATCH,0.0,5502.88,5502.88,GBP,GBP,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURGBP,2024-01-04,EURGBP,0.8527,6453.4771901020285,0.0,0.0,1,0.07896275285073939,NO
4052e3a5-66fd-4215-aa10-7fb733383ec9,MISSING_IN_B,4927.69,4927.69,,USD,,2024-01-13,,COMPLETED,,EURUSD,2024-01-13,EURUSD,1.0882,4528.29443117074,4528.29443117074,1.088197596893017,-1,-0.19663221737255943,YES
405cacec-8774-49a9-b7d2-1e02ff01cf99,MATCH,0.0,4437.19,4437.19,GBP,GBP,2024-01-13,2024-01-13,COMPLETED,COMPLETED,EURGBP,2024-01-13,EURGBP,0.8466,5241.188282541932,0.0,0.0,1,0.07043539365245222,NO
406bf02d-a97a-4f4e-bc10-871bba4f4b03,MATCH,0.0,1900.7,1900.7,GBP,GBP,2024-01-14,2024-01-14,COMPLETED,COMPLETED,EURGBP,2024-01-14,EURGBP,0.8441,2251.7474232910795,0.0,0.0,1,0.07557787821152018,NO
407c4370-4886-474c-b9aa-06f5382bab11,MATCH,0.0,3158.03,3158.03,GBP,GBP,2024-01-20,2024-01-20,COMPLETED,COMPLETED,EURGBP,2024-01-20,EURGBP,0.842,3750.6294536817104,0.0,0.0,1,0.06337242484852168,NO
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,MATCH,0.0,5769.75,5769.75,USD,USD,2024-01-02,2024-01-02,COMPLETED,COMPLETED,EURUSD,2024-01-02,EURUSD,1.0808,5338.406735751296,0.0,0.0,1,0.08928007366390961,NO
408669bb-4721-494b-88a4-ae21d9f850e9,MATCH,0.0,354.24,354.24,USD,USD,2024-01-13,2024-01-13,COMPLETED,COMPLETED,EURUSD,2024-01-13,EURUSD,1.0882,325.52839551553024,0.0,0.0,1,0.024595500936063885,NO
409d3602-5084-4242-968b-1625746f7891,STATUS_MISMATCH,0.0,1631.83,1631.83,USD,USD,2024-01-19,2024-01-19,COMPLETED,PENDING,EURUSD,2024-01-19,EURUSD,1.0757,1516.993585572185,0.0,0.0,1,0.07267495958235232,NO
409e7a80-86c5-41d6-9ea9-f50831227592,MATCH,0.0,6390.56,6390.56,CHF,CHF,2024-01-17,2024-01-17,COMPLETED,COMPLETED,EURCHF,2024-01-17,EURCHF,0.9539,6699.402453087327,0.0,0.0,1,0.09915357134718006,NO
40a26c60-0d27-4659-b72a-da9b2f32751e,MATCH,0.0,5887.14,5887.14,GBP,GBP,2024-01-22,2024-01-22,COMPLETED,COMPLETED,EURGBP,2024-01-22,EURGBP,0.8403,7005.99785790789,0.0,0.0,1,0.07632457264779963,NO
40afbf3f-3df5-4967-8d86-70bda2224f96,MATCH,0.0,8753.99,8753.99,USD,USD,2024-01-27,2024-01-27,COMPLETED,COMPLETED,EURUSD,2024-01-27,EURUSD,1.069,8188.952291861553,0.0,0.0,1,0.07127859394042346,NO
40b374f8-8c1a-42c7-9fa3-ed1f61584f88,MATCH,0.0,2239.78,2239.78,GBP,GBP,2024-01-27,2024-01-27,COMPLETED,COMPLETED,EURGBP,2024-01-27,EURGBP,0.8427,2657.861635220126,0.0,0.0,1,0.06412303766018601,NO
40c37cbc-3d5b-4535-abed-e2b6c9eef97c,MATCH,0.0,7973.8,7973.8,CHF,CHF,2024-01-04,2024-01-04,COMPLETED,COMPLETED,EURCHF,2024-01-04,EURCHF,0.9497,8396.125092134358,0.0,0.0,1,0.08146313985458314,NO
41191aa7-1b61-4453-a8c2-094db8b818cf,MATCH,0.0,7297.02,7297.02,GBP,GBP,2024-01-02,2024-01-02,COMPLETED,COMPLETED,EURGBP,2024-01-02,EURGBP,0.8531,8553.534169499473,0.0,0.0,1,0.08233701837831758,NO
411920f6-d056-4199-b728-ddc20f5e8b47,MATCH,0.0,8231.52,8231.52,GBP,GBP,2024-01-23,2024-01-23,COMPLETED,COMPLETED,EURGBP,2024-01-23,EURGBP,0.8413,9784.286223701414,0.0,0.0,1,0.07269227790547395,NO
412817eb-2246-49cd-acec-df821903f9b3,MISSING_IN_B,8582.47,8582.47,,USD,,2024-01-08,,COMPLETED,,EURUSD,2024-01-08,EURUSD,1.0896,7876.716226138033,7876.716226138033,1.0895986166841796,-1,-0.22016237602203736,YES
4140752c-aa44-4259-9001-8b7b6d4067f4,MATCH,0.0,6454.88,6454.88,GBP,GBP,2024-01-18,2024-01-18,COMPLETED,COMPLETED,EURGBP,2024-01-18,EURGBP,0.8445,7643.433984606276,0.0,0.0,1,0.07854368260438288,NO
41526bff-661b-4738-97b1-6c4361a2d612,MATCH,0.0,4189.35,4189.35,USD,USD,2024-01-01,2024-01-01,COMPLETED,COMPLETED,EURUSD,2024-01-01,EURUSD,1.0811,3875.0809360836192,0.0,0.0,1,0.10397587274413478,NO
4165964c-0b21-4308-86dc-4e34a9dcfe52,MATCH,0.0,5654.34,5654.34,GBP,GBP,2024-01-19,2024-01-19,COMPLETED,COMPLETED,EURGBP,2024-01-19,EURGBP,0.8415,6719.358288770053,0.0,0.0,1,0.07699969182490307,NO
41afeb2a-62c8-43f4-9d06-149ef1eab64a,MATCH,0.0,4179.11,4179.11,CHF,CHF,2024-01-17,2024-01-17,COMPLETED,COMPLETED,EURCHF,2024-01-17,EURCHF,0.9539,4381.077681098647,0.0,0.0,1,0.10976543509084508,NO
41e0cfaf-52ca-4ced-8526-8f0fc516e394,MATCH,0.0,7040.98,7040.98,USD,USD,2024-01-30,2024-01-30,COMPLETED,COMPLETED,EURUSD,2024-01-30,EURUSD,1.0679,6593.295252364453,0.0,0.0,1,0.09275807673448538,NO
41f74651-a033-4dad-8fdf-de19cfd835fc,MATCH,0.0,5575.9,5575.9,CHF,CHF,2024-01-11,2024-01-11,COMPLETED,COMPLETED,EURCHF,2024-01-11,EURCHF,0.9545,5841.697223677317,0.0,0.0,1,0.09459913063408015,NO
41f83199-f4ea-4769-8366-c189cd8d9f75,MATCH,0.0,5116.18,5116.18,USD,USD,2024-01-28,2024-01-28,COMPLETED,COMPLETED,EURUSD,2024-01-28,EURUSD,1.0698,4782.370536548888,0.0,0.0,1,0.09145179857994895,NO
41ff81d1-689d-4205-8b31-f4d8e073c1d0,MATCH,0.0,7597.61,7597.61,CHF,CHF,2024-01-25,2024-01-25,COMPLETED,COMPLETED,EURCHF,2024-01-25,EURCHF,0.9514,7985.715787260878,0.0,0.0,1,0.0878243250076422,NO
420079f5-1dc3-426e-bb62-659e0700749a,MATCH,0.0,658.85,658.85,GBP,GBP,2024-01-14,2024-01-14,COMPLETED,COMPLETED,EURGBP,2024-01-14,EURGBP,0.8441,780.5354815780122,0.0,0.0,1,0.028726910582981824,NO
42067d80-de4b-4b12-afa2-2f9290c97f00,MISSING_IN_B,7135.48,7135.48,,USD,,2024-01-03,,COMPLETED,,EURUSD,2024-01-03,EURUSD,1.0822,6593.494732951394,6593.494732951394,1.0821983586877635,-1,-0.21687077103752694,YES
4207fb51-52ff-4ff5-a49c-5edd69aec17b,MATCH,0.0,5648.81,5648.81,CHF,CHF,2024-01-27,2024-01-27,COMPLETED,COMPLETED,EURCHF,2024-01-27,EURCHF,0.951,5939.863301787593,0.0,0.0,1,0.09463823352061967,NO
421becca-0f60-40f3-bef7-24105528dc45,MATCH,0.0,4474.65,4474.65,USD,USD,2024-01-06,2024-01-06,COMPLETED,COMPLETED,EURUSD,2024-01-06,EURUSD,1.0845,4126.002766251729,0.0,0.0,1,0.09917292268158062,NO
4223623b-cc3e-4dde-9ad5-cf06364d7c87,MATCH,0.0,9137.01,9137.01,CHF,CHF,2024-01-08,2024-01-08,COMPLETED,COMPLETED,EURCHF,2024-01-08,EURCHF,0.951,9607.791798107257,0.0,0.0,1,0.053487320315557585,NO
42378962-e4fd-4c34-9670-7a2129dc073e,MATCH,0.0,4357.64,4357.64,USD,USD,2024-01-10,2024-01-10,COMPLETED,COMPLETED,EURUSD,2024-01-10,EURUSD,1.0897,3998.9354868312384,0.0,0.0,1,0.10426463991291057,NO
424d9430-b724-49b7-b10b-7fa9e9a0c20d,MATCH,0.0,2525.51,2525.51,CHF,CHF,2024-01-05,2024-01-05,COMPLETED,COMPLETED,EURCHF,2024-01-05,EURCHF,0.9496,2659.5513900589726,0.0,0.0,1,0.09036898784271635,NO
4262a48c-9aa3-4580-bb70-8dd7bf3d5023,MATCH,0.0,946.81,946.81,GBP,GBP,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURGBP,2024-01-31,EURGBP,0.8437,1122.2116866184665,0.0,0.0,1,0.044705648277047816,NO
427f6635-5f7b-4b00-9772-03300f589a93,MATCH,0.0,1379.23,1379.23,GBP,GBP,2024-01-31,2024-01-31,COMPLETED,COMPLETED,EURGBP,2024-01-31,EURGBP,0.8437,1634.7398364347516,0.0,0.0,1,0.06785205772245062,NO
42803aa0-55ac-4d06-be9d-a9517329af6e,STATUS_MISMATCH,0.0,6425.6,6425.6,GBP,GBP,2024-01-13,2024-01-13,COMPLETED,PENDING,EURGBP,2024-01-13,EURGBP,0.8466,7589.888967635247,0.0,0.0,1,0.07795159255172851,NO
42ac66dc-904f-4df7-88f7-2c2dba1ad160,MATCH,0.0,6083.28,6083.28,GBP,GBP,2024-01-16,2024-01-16,COMPLETED,COMPLETED,EURGBP,2024-01-16,EURGBP,0.8421,7223.940149625935,0.0,0.0,1,0.07771377296879484,NO
42c18a62-ef48-48d5-90fd-9d3f85d51695,MATCH,0.0,5120.51,5120.51,GBP,GBP,2024-01-24,2024-01-24,COMPLETED,COMPLETED,EURGBP,2024-01-24,EURGBP,0.843,6074.151838671412,0.0,0.0,1,0.07617860379207714,NO
42d943ee-5197-4e75-8523-d4fd4b7f2183,MATCH,0.0,7680.77,7680.77,CHF,CHF,2024-01-22,2024-01-22,COMPLETED,COMPLETED,EURCHF,2024-01-22,EURCHF,0.9522,8066.341104809914,0.0,0.0,1,0.08772091451581876,NO
