transaction_id,date,currency,amount,status,source
beed10b6-4f6e-474b-9eda-b0276550f74a,2024-01-24,CHF,2218.47,COMPLETED,Internal_System
c77444cb-5543-4c3c-b8b8-f24e56ea57b3,2024-01-27,GBP,9336.94,COMPLETED,Internal_System
a21b0307-82af-485c-938d-994c2b0abedd,2024-01-23,GBP,1459.0,COMPLETED,Internal_System
31a3ac4d-828c-47e7-87d5-b7be1d30d990,2024-01-20,USD,2500.33,COMPLETED,Internal_System
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,2024-01-22,USD,6415.65,COMPLETED,Internal_System
a53bc024-d1a6-4d87-b54e-2019ba35844e,2024-01-14,GBP,7201.84,COMPLETED,Internal_System
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,2024-01-04,USD,151.3,COMPLETED,Internal_System
2c6a6e9a-3280-47a1-8187-222b257d5e52,2024-01-18,USD,4128.38,COMPLETED,Internal_System
c257cf73-c29d-482b-a722-796e9a36d1ec,2024-01-30,CHF,4826.74,COMPLETED,Internal_System
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,2024-01-07,GBP,3279.56,COMPLETED,Internal_System
76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,2024-01-21,USD,5398.01,COMPLETED,Internal_System
9458054e-c287-4f06-9050-f7efc1235c91,2024-01-30,USD,4237.06,COMPLETED,Internal_System
e1cde87f-ec95-4f87-ae5e-c36572eb7474,2024-01-27,USD,9345.83,COMPLETED,Internal_System
fc8d5b93-a2a2-491f-a49b-1cd99082889b,2024-01-02,CHF,7900.81,COMPLETED,Internal_System
f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,2024-01-06,GBP,8779.76,COMPLETED,Internal_System
70944bdb-26a5-44e3-90ee-7a92a09151e0,2024-01-01,GBP,5722.82,COMPLETED,Internal_System
a1a27485-7134-4c2a-b80b-3657117b355b,2024-01-04,GBP,2917.16,COMPLETED,Internal_System
97674900-4651-4367-8bdc-43184d85a3d2,2024-01-21,CHF,8903.67,COMPLETED,Internal_System
12fe28bf-81e0-4489-9a18-e2a30e614bcd,2024-01-05,CHF,2801.09,COMPLETED,Internal_System
09a0a0f6-73b0-4091-b634-c1694f76e388,2024-01-11,USD,7338.08,COMPLETED,Internal_System
497de16d-d4ea-420a-9e65-96540e9058b6,2024-01-21,GBP,7214.12,COMPLETED,Internal_System
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,2024-01-01,GBP,7928.6,COMPLETED,Internal_System
98159d6c-9d71-4084-971d-abf9daf481a7,2024-01-19,USD,1837.4,COMPLETED,Internal_System
949077c2-7674-456f-a26d-719d81cf3252,2024-01-28,CHF,8287.2,COMPLETED,Internal_System
bd29ede9-cab4-423b-b448-83858de7ad6c,2024-01-17,GBP,958.7,COMPLETED,Internal_System
e8b77f7b-7321-4f6b-8a80-76ece5582e16,2024-01-06,USD,4826.8,COMPLETED,Internal_System
30307633-a6de-41d8-9258-17b7cf501889,2024-01-30,USD,167.62,COMPLETED,Internal_System
80599b93-79c2-42e4-9ae1-a991524f93ff,2024-01-13,USD,4522.68,COMPLETED,Internal_System
73557b9d-0fd6-447e-b52d-4af2269ed4c9,2024-01-09,GBP,3089.26,COMPLETED,Internal_System
d65e59dd-e62d-4d06-8f9b-85581a7f195b,2024-01-09,GBP,6958.41,COMPLETED,Internal_System
15969802-b6dd-4257-bb7d-9f1c57eb89b1,2024-01-15,GBP,1681.2,COMPLETED,Internal_System
0a0537f0-2c2c-422b-a568-95c6812a1f9b,2024-01-22,GBP,6933.87,COMPLETED,Internal_System
fdb1429e-7010-4d13-b526-b22d3f6c21f7,2024-01-21,GBP,3738.68,COMPLETED,Internal_System
9c1c3517-85d2-40a6-8629-5b5d707df251,2024-01-08,USD,9577.87,COMPLETED,Internal_System
eafde7d9-5f73-4a3e-9d28-6aa428a39779,2024-01-16,USD,4604.29,COMPLETED,Internal_System
c6435300-68a5-4c68-a32d-bb5e486bb6bf,2024-01-20,GBP,4216.87,COMPLETED,Internal_System
0d67d38e-990f-4c5b-adcc-3daf569f3ab3,2024-01-18,CHF,7597.77,COMPLETED,Internal_System
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,2024-01-26,USD,7642.41,COMPLETED,Internal_System
8ed6ad5e-1831-4aa3-9466-9d1910df9974,2024-01-17,CHF,5328.91,COMPLETED,Internal_System
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,2024-01-02,USD,5769.75,COMPLETED,Internal_System
f6e39356-a814-4562-9a00-3f16b9469bcf,2024-01-05,USD,3348.36,COMPLETED,Internal_System
267eddce-df8f-4197-9a4a-99b2e806133c,2024-01-17,CHF,1250.78,COMPLETED,Internal_System
a9e27ba9-952e-4abb-94dd-5061555736f8,2024-01-07,CHF,1000.32,COMPLETED,Internal_System
4f6b58c8-598d-4aec-aaaf-e5432434a678,2024-01-17,CHF,8106.05,COMPLETED,Internal_System
a981b098-b2cf-452d-a7f3-33b3f7baf55e,2024-01-15,USD,5181.15,COMPLETED,Internal_System
b576255e-9854-4f22-a102-f9c964575bc4,2024-01-18,CHF,6760.4,COMPLETED,Internal_System
8f158449-4f40-422f-95b0-2530f020e992,2024-01-13,GBP,8182.89,COMPLETED,Internal_System
54170a17-caaa-4bbe-a4bb-f962606e0e1c,2024-01-24,USD,5825.28,COMPLETED,Internal_System
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,2024-01-02,CHF,3510.84,COMPLETED,Internal_System
ff4625af-bd20-463b-b275-b5f3d436a7a8,2024-01-30,CHF,414.18,COMPLETED,Internal_System
17ec889c-86c1-46cb-a996-30f7af77520e,2024-01-14,USD,7712.82,COMPLETED,Internal_System
822c4d32-6c64-4c15-aba3-01cba561e1e9,2024-01-25,CHF,3807.16,COMPLETED,Internal_System
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,2024-01-29,CHF,4540.52,COMPLETED,Internal_System
577bc55a-36d5-4494-b37f-d50d2e25b5ee,2024-01-30,CHF,3818.89,COMPLETED,Internal_System
31274148-7c7c-404e-8422-d03ef29a6339,2024-01-22,USD,6569.99,COMPLETED,Internal_System
27aa7cbc-2337-4bbc-bffe-77c839feb99c,2024-01-06,CHF,5335.54,COMPLETED,Internal_System
c9c23e69-d82c-4565-8bb9-07ec13c11754,2024-01-24,USD,8364.73,COMPLETED,Internal_System
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,2024-01-10,CHF,6767.65,COMPLETED,Internal_System
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,2024-01-18,CHF,5366.14,COMPLETED,Internal_System
e05b46c5-5636-4094-a974-31db09a9d1c1,2024-01-27,USD,2550.37,COMPLETED,Internal_System
98e52499-218c-4e1c-9e37-4f7ac42cbc39,2024-01-12,USD,2828.93,COMPLETED,Internal_System
2e4bebc4-2989-4880-a77d-1be96070b6a1,2024-01-02,CHF,6187.74,COMPLETED,Internal_System
9feefdff-c566-4a81-b15e-54f6d4d30795,2024-01-08,USD,766.18,COMPLETED,Internal_System
b89f72f3-2a60-4652-a714-7668cf1d7d3a,2024-01-13,CHF,2419.96,COMPLETED,Internal_System
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,2024-01-05,GBP,2418.2,COMPLETED,Internal_System
f836f571-3cce-476c-b836-c448ad261ec5,2024-01-30,GBP,5817.0,COMPLETED,Internal_System
c09cb506-48f1-496d-9c4f-fb4671b701aa,2024-01-25,GBP,2445.35,COMPLETED,Internal_System
3be79df4-72ec-416e-88a7-23e9bfa016c2,2024-01-29,USD,9858.39,COMPLETED,Internal_System
f7315749-4f39-49a8-bd3a-258288b4f474,2024-01-17,USD,4194.25,COMPLETED,Internal_System
e76adca9-7811-4802-88cc-7cfecf01f944,2024-01-18,USD,6297.33,COMPLETED,Internal_System
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,2024-01-14,CHF,564.15,COMPLETED,Internal_System
70cafdd8-fc04-4f08-9207-0158f2771f63,2024-01-12,CHF,7879.47,COMPLETED,Internal_System
c7332304-4822-4120-84f9-eccd7630a8a7,2024-01-11,CHF,4141.77,COMPLETED,Internal_System
6b2d5b09-8707-4ad4-80be-7e3561c2645a,2024-01-10,CHF,1920.4,COMPLETED,Internal_System
331f63fb-d11f-48c0-a97c-a4fff75d599f,2024-01-18,CHF,2485.59,COMPLETED,Internal_System
df7d0dd7-236e-4608-9acb-394acd1f5318,2024-01-08,GBP,8589.66,COMPLETED,Internal_System
7b07fd31-a424-4f23-8d5b-a7cd400035f0,2024-01-05,CHF,9155.94,COMPLETED,Internal_System
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,2024-01-18,CHF,9681.08,COMPLETED,Internal_System
8412a335-d88c-456d-b61e-5fdb1a435206,2024-01-18,USD,3945.35,COMPLETED,Internal_System
1578d709-48f9-43d0-9fea-e1e0d9e604b3,2024-01-09,USD,3369.6,COMPLETED,Internal_System
73069588-45d5-468d-a90a-3abbc35b9fea,2024-01-03,CHF,8486.62,COMPLETED,Internal_System
d4bf7a4b-25b8-442f-836b-15c7e7c225da,2024-01-03,USD,610.21,COMPLETED,Internal_System
e916da57-f248-43ab-977a-8a5f6ffe33b3,2024-01-07,USD,4846.0,COMPLETED,Internal_System
e27718c5-737d-4fb6-9113-76e038d77b9a,2024-01-28,GBP,3101.56,COMPLETED,Internal_System
6a36af18-06d3-4b93-ae33-688d597e6845,2024-01-07,USD,9624.57,COMPLETED,Internal_System
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,2024-01-04,CHF,9152.97,COMPLETED,Internal_System
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,2024-01-23,USD,4026.66,COMPLETED,Internal_System
519554e3-0737-4c86-b97b-5f515ffa46ef,2024-01-08,GBP,7777.59,COMPLETED,Internal_System
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,2024-01-13,CHF,5383.14,COMPLETED,Internal_System
25637cc3-ca97-4bf5-95d5-96afa663d2cd,2024-01-12,GBP,2689.46,COMPLETED,Internal_System
eada79a3-4970-4d9a-89ce-3cfb2339ba19,2024-01-17,CHF,4713.44,COMPLETED,Internal_System
d4c3a832-b231-460b-b8f2-ce6bd46b415d,2024-01-26,CHF,7640.13,COMPLETED,Internal_System
781799ff-b49e-44cc-8243-69e72387eaf6,2024-01-11,USD,3769.98,COMPLETED,Internal_System
e7e646c7-0158-4463-9d87-76a072d78bdd,2024-01-19,USD,7438.4,COMPLETED,Internal_System
3735262d-4184-4b03-84dd-7054144823f7,2024-01-01,GBP,5577.78,COMPLETED,Internal_System
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,2024-01-19,CHF,3022.4,COMPLETED,Internal_System
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,2024-01-07,GBP,2377.18,COMPLETED,Internal_System
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,2024-01-19,USD,5043.08,COMPLETED,Internal_System
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,2024-01-21,GBP,2647.53,COMPLETED,Internal_System
9f708368-cb3c-48ca-a392-57316b79afcc,2024-01-27,CHF,9668.43,COMPLETED,Internal_System
d6312a80-1c61-4ec2-9014-2131750565f5,2024-01-21,CHF,4662.21,COMPLETED,Internal_System
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,2024-01-24,GBP,1775.73,COMPLETED,Internal_System
93364f7e-83ef-49f3-a1c7-cc8a04351b64,2024-01-24,CHF,1922.07,COMPLETED,Internal_System
4a90cd0c-24c1-43b9-b7f2-85723defa849,2024-01-14,USD,8441.19,COMPLETED,Internal_System
5a5226e6-9d64-4932-8066-853d6de299a1,2024-01-23,USD,190.5,COMPLETED,Internal_System
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,2024-01-17,CHF,3794.69,COMPLETED,Internal_System
8603156a-15ea-4bcf-ab10-21ceaa143cd8,2024-01-20,CHF,6626.91,COMPLETED,Internal_System
f4124360-1153-4e99-9c50-8720f982f4e0,2024-01-18,CHF,217.32,COMPLETED,Internal_System
c9525185-81e0-4a5e-8b48-f49686abd4e7,2024-01-17,GBP,5403.81,COMPLETED,Internal_System
0534a101-8ddc-4719-81f3-8dd4fd034ada,2024-01-17,CHF,8081.06,COMPLETED,Internal_System
0b251279-785a-45d0-9f92-a62163f4c69d,2024-01-30,USD,1159.46,COMPLETED,Internal_System
5f90bed6-fb25-464d-a30a-a767a2bb522b,2024-01-04,USD,2485.59,COMPLETED,Internal_System
5b6a8102-0428-4378-bf50-23f440ef3935,2024-01-20,GBP,8170.62,COMPLETED,Internal_System
3dba6da8-5844-49fc-914b-9547c9dc72b8,2024-01-09,CHF,882.29,COMPLETED,Internal_System
1a89b71e-a0d5-42c8-a837-fe68bba205ca,2024-01-31,CHF,4644.08,COMPLETED,Internal_System
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,2024-01-08,USD,3069.75,COMPLETED,Internal_System
5a304528-0b59-4562-a227-219f551ff086,2024-01-03,CHF,3854.71,COMPLETED,Internal_System
a48e40f1-d042-4dfa-96ab-087a8bc78e81,2024-01-18,CHF,655.54,COMPLETED,Internal_System
af475b49-c775-4395-9494-05f02cd2a404,2024-01-01,USD,918.59,COMPLETED,Internal_System
7a8104de-b205-47bb-bb16-f75776f186ab,2024-01-28,CHF,6484.58,COMPLETED,Internal_System
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,2024-01-08,USD,9022.6,COMPLETED,Internal_System
f1901b7e-c6b4-49ef-b74e-ba9310275b53,2024-01-23,CHF,2783.84,COMPLETED,Internal_System
339b77a8-4b1f-4d7b-8977-c513752a7d25,2024-01-22,GBP,9003.19,COMPLETED,Internal_System
e2c328aa-3310-4475-8a86-22250b36e356,2024-01-06,GBP,255.02,COMPLETED,Internal_System
4f612217-eef1-4694-90ca-e32d0aba590e,2024-01-07,USD,7547.32,COMPLETED,Internal_System
d0be73ee-fd37-4539-a5f2-02f983f02dc7,2024-01-23,CHF,9295.86,COMPLETED,Internal_System
095ffa81-40d9-4bce-b930-ba208b040f49,2024-01-10,USD,5683.19,COMPLETED,Internal_System
493e904d-30ec-4796-a59b-457fc0d7ac73,2024-01-19,CHF,6802.65,COMPLETED,Internal_System
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,2024-01-18,GBP,3900.08,COMPLETED,Internal_System
45f18619-54f9-4429-a7de-02ccdda4f4a7,2024-01-24,USD,7925.93,COMPLETED,Internal_System
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,2024-01-17,GBP,631.59,COMPLETED,Internal_System
7092947d-be49-49ec-a667-d3bbe3b56360,2024-01-14,USD,8402.88,COMPLETED,Internal_System
56cb1ab0-62fb-46d7-b4db-ca07e506f670,2024-01-11,CHF,9692.31,COMPLETED,Internal_System
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,2024-01-21,GBP,7857.13,COMPLETED,Internal_System
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,2024-01-15,CHF,2358.57,COMPLETED,Internal_System
15260718-cd18-4a82-8447-ceab84ef4324,2024-01-18,CHF,4375.29,COMPLETED,Internal_System
6e3c4532-1434-4f62-acac-028cba220065,2024-01-22,CHF,948.37,COMPLETED,Internal_System
2e326567-d284-454e-bebe-c0db9a3a6103,2024-01-20,GBP,8000.75,COMPLETED,Internal_System
1a43db54-523a-4993-8b34-46bc8ba435cc,2024-01-03,GBP,1626.79,COMPLETED,Internal_System
4baf0f5e-a932-4094-93f2-8f11147f6570,2024-01-23,USD,7422.59,COMPLETED,Internal_System
b7b8c1a5-9a45-493d-b227-890e4e76833a,2024-01-11,GBP,1154.85,COMPLETED,Internal_System
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,2024-01-01,GBP,4502.89,COMPLETED,Internal_System
ba108217-0ad7-49a2-b277-16ec59fefbbc,2024-01-25,GBP,1112.09,COMPLETED,Internal_System
9d66e815-5a41-43b3-a95f-176cdebac186,2024-01-03,USD,4366.7,COMPLETED,Internal_System
a3b442bd-4649-4296-af58-42c3ff86cc31,2024-01-18,CHF,1122.6,COMPLETED,Internal_System
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,2024-01-03,GBP,5586.78,COMPLETED,Internal_System
67fd64c4-a334-458a-abd2-b5121335e5db,2024-01-20,GBP,8650.81,COMPLETED,Internal_System
bff9507d-cd14-403e-8359-9af65d01f55f,2024-01-01,GBP,4196.72,COMPLETED,Internal_System
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,2024-01-24,USD,5762.41,COMPLETED,Internal_System
ad973b67-9b89-45cb-9942-644c248d31ec,2024-01-06,CHF,1778.07,COMPLETED,Internal_System
20509c62-08e8-45d7-b02c-1821c8040fb7,2024-01-09,GBP,2757.23,COMPLETED,Internal_System
a52964ff-c74c-4890-bc6a-3174113634a5,2024-01-06,CHF,2832.02,COMPLETED,Internal_System
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,2024-01-10,CHF,7848.4,COMPLETED,Internal_System
2747b93c-9ae7-4eab-884a-67809136f1f8,2024-01-12,GBP,9447.8,COMPLETED,Internal_System
5ef787b8-f2e6-495f-b32e-2016add702c9,2024-01-24,CHF,5978.68,COMPLETED,Internal_System
13aec376-c359-410a-b1a6-014c5f3c44dc,2024-01-07,CHF,1159.03,COMPLETED,Internal_System
5df06e8c-878a-4ed9-a33f-fc8292ec89af,2024-01-31,CHF,3388.95,COMPLETED,Internal_System
4758367b-a649-4cdc-907b-907265e58f34,2024-01-20,CHF,8060.36,COMPLETED,Internal_System
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,2024-01-11,CHF,3413.89,COMPLETED,Internal_System
848af440-7fc1-4858-afa0-d842bc55300b,2024-01-27,USD,3074.31,COMPLETED,Internal_System
1e2595b8-8fc9-486b-a9dd-ebf563119aca,2024-01-20,USD,4842.2,COMPLETED,Internal_System
b43bd27f-42a2-49a6-8664-12854303cbc1,2024-01-06,CHF,9690.38,COMPLETED,Internal_System
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,2024-01-10,CHF,9680.85,COMPLETED,Internal_System
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,2024-01-26,USD,3326.27,COMPLETED,Internal_System
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,2024-01-09,CHF,3713.65,COMPLETED,Internal_System
2c33350c-73b9-41d8-92f5-131ada52d2ee,2024-01-30,USD,5963.05,COMPLETED,Internal_System
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,2024-01-18,USD,6848.96,COMPLETED,Internal_System
f7b217c7-ae92-4a71-8f7d-cb431679742f,2024-01-31,CHF,9435.45,COMPLETED,Internal_System
aaf78c67-51d0-4109-bc90-2838d8741408,2024-01-07,CHF,7997.09,COMPLETED,Internal_System
8ccc9cea-109f-48ee-b5a4-720058f0dd23,2024-01-27,CHF,6762.48,COMPLETED,Internal_System
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,2024-01-05,GBP,2496.01,COMPLETED,Internal_System
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,2024-01-22,USD,7180.84,COMPLETED,Internal_System
2c913a7c-a340-4f08-b341-91b8ed6522b4,2024-01-26,CHF,832.25,COMPLETED,Internal_System
3967e60a-823d-4107-9c8a-c066cb2fafa3,2024-01-20,CHF,5864.22,COMPLETED,Internal_System
cac4d0eb-3373-430e-bc31-a5971f119c0f,2024-01-18,CHF,5482.09,COMPLETED,Internal_System
7e7838c9-ca55-438b-bc9a-be10238d6f44,2024-01-26,GBP,7046.18,COMPLETED,Internal_System
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,2024-01-04,USD,6610.26,COMPLETED,Internal_System
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2024-01-12,USD,6505.3,COMPLETED,Internal_System
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,2024-01-02,CHF,9671.43,COMPLETED,Internal_System
65edcfe3-4f2d-4d3f-90d4-de39161237c9,2024-01-11,CHF,1148.85,COMPLETED,Internal_System
7a89cbeb-b807-478a-b788-f5d1ffe575f6,2024-01-04,GBP,2297.81,COMPLETED,Internal_System
68d0a2a8-c4e7-47dd-a929-de738693fd9d,2024-01-24,USD,4513.21,COMPLETED,Internal_System
20156a72-12e1-43a6-932c-ae01d2c65ee4,2024-01-13,CHF,7746.19,COMPLETED,Internal_System
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,2024-01-19,USD,3515.18,COMPLETED,Internal_System
8471b4b0-ae1b-4f69-b740-d83173318749,2024-01-01,CHF,1135.04,COMPLETED,Internal_System
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,2024-01-04,USD,3548.45,COMPLETED,Internal_System
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,2024-01-11,CHF,7864.27,COMPLETED,Internal_System
21084dd9-f75d-4e3c-848d-56502e9522d6,2024-01-17,CHF,3548.17,COMPLETED,Internal_System
de431e06-e924-4069-80bb-ae526ec01269,2024-01-04,CHF,7247.74,COMPLETED,Internal_System
84a2576c-1fc9-45f8-94d6-07350e2f8958,2024-01-15,GBP,765.03,COMPLETED,Internal_System
2976aab2-2a26-4770-8ddb-1b36272c0588,2024-01-01,GBP,6514.9,COMPLETED,Internal_System
39b86bb2-b596-4a7c-af4a-fa885299e505,2024-01-22,USD,9306.23,COMPLETED,Internal_System
84d67c4f-f0df-4684-b28e-41225894f7f1,2024-01-24,USD,5208.34,COMPLETED,Internal_System
143029a9-d88f-4c94-88b7-63d5e519dd7e,2024-01-18,USD,3376.8,COMPLETED,Internal_System
f4d375c1-a293-49fa-b240-d7a14027ab7d,2024-01-14,CHF,2395.37,COMPLETED,Internal_System
a0017720-200b-4903-8642-6c458d03f17a,2024-01-13,USD,1945.23,COMPLETED,Internal_System
17eaec83-8892-442f-9d4b-2bf94d85e9c7,2024-01-22,CHF,4016.27,COMPLETED,Internal_System
9780c215-2b2b-48e9-a417-c09380a8a23d,2024-01-24,USD,4550.79,COMPLETED,Internal_System
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,2024-01-14,CHF,144.06,COMPLETED,Internal_System
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,2024-01-07,USD,2855.61,COMPLETED,Internal_System
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,2024-01-26,USD,3721.35,COMPLETED,Internal_System
dd20c3bf-d342-4f08-8a8b-b5b490494583,2024-01-07,CHF,1228.15,COMPLETED,Internal_System
f2d3f761-0ba3-4279-94cb-056407437c3b,2024-01-22,CHF,5324.38,COMPLETED,Internal_System
43c07d43-93a7-4792-8561-b8dca4364fcd,2024-01-21,GBP,6010.01,COMPLETED,Internal_System
92779574-c457-4cc3-b5f7-89bca6b07458,2024-01-20,CHF,5911.35,COMPLETED,Internal_System
07c0d116-a394-4d54-9e3c-5a886aa56e6d,2024-01-12,GBP,8470.63,COMPLETED,Internal_System
8baaf744-a08d-421b-a395-4cb17f7f6c0a,2024-01-20,USD,8156.01,COMPLETED,Internal_System
4d560a3d-f4e7-469a-a454-09374a27ebf2,2024-01-23,GBP,9194.96,COMPLETED,Internal_System
ceae71cf-ce00-4af0-beb0-51817ba24588,2024-01-22,USD,3200.54,COMPLETED,Internal_System
741b77f5-4c24-4053-a7f5-ae02af5b8f47,2024-01-08,GBP,1257.79,COMPLETED,Internal_System
2877f5d9-0f56-45f8-b048-faa112ae5c22,2024-01-12,USD,5157.17,COMPLETED,Internal_System
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,2024-01-14,USD,5790.58,COMPLETED,Internal_System
24c778a5-9b4e-464b-9716-dc2e343ada2a,2024-01-14,USD,4918.04,COMPLETED,Internal_System
51beb80e-b7e6-414c-9c8a-49225005680f,2024-01-18,USD,5593.63,COMPLETED,Internal_System
586a346a-dc5b-47d1-bcef-1972bbf483ce,2024-01-16,GBP,1488.94,COMPLETED,Internal_System
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,2024-01-11,CHF,6232.16,COMPLETED,Internal_System
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,2024-01-28,GBP,9523.24,COMPLETED,Internal_System
1f5d988f-776a-4f09-bde2-885951b1943c,2024-01-16,USD,2031.77,COMPLETED,Internal_System
24108e9a-3f77-4cae-b318-b96d44790612,2024-01-13,CHF,4150.43,COMPLETED,Internal_System
f204be89-4a4b-4563-8cf4-77ef18c8a616,2024-01-16,CHF,7130.41,COMPLETED,Internal_System
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,2024-01-15,CHF,1755.81,COMPLETED,Internal_System
e6fdd7af-dd84-4acc-b672-94643f8ea40a,2024-01-26,USD,2991.69,COMPLETED,Internal_System
ef0a573d-53d2-456d-9040-158728e213bc,2024-01-09,USD,5422.33,COMPLETED,Internal_System
3098f7b2-500e-45c0-b89b-df7f93e34c35,2024-01-06,CHF,5699.94,COMPLETED,Internal_System
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,2024-01-25,CHF,5542.29,COMPLETED,Internal_System
e10b1a47-7fae-4748-b781-321e83c501cb,2024-01-09,GBP,5466.23,COMPLETED,Internal_System
170d7507-05ee-41d4-bf53-a88e4efc8248,2024-01-25,CHF,5508.9,COMPLETED,Internal_System
750d112e-8164-4eec-a4ab-851bf1fac6e7,2024-01-24,USD,3047.32,COMPLETED,Internal_System
95560a2d-3713-4466-bda0-6476f778c676,2024-01-02,CHF,2701.87,COMPLETED,Internal_System
4806f804-0cf0-474c-8c74-dc0f5a575539,2024-01-25,USD,2177.79,COMPLETED,Internal_System
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,2024-01-24,GBP,8624.38,COMPLETED,Internal_System
4926ce5f-7878-4140-ac2a-4f71a77d95f1,2024-01-20,CHF,1743.22,COMPLETED,Internal_System
1b84edc3-d8e0-49de-8217-ea0e896490ab,2024-01-05,USD,8153.95,COMPLETED,Internal_System
43b47ee5-e1e8-4e7e-a249-8f666e51484d,2024-01-19,GBP,5369.58,COMPLETED,Internal_System
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,2024-01-20,USD,3304.17,COMPLETED,Internal_System
0d18ab95-668c-4477-8b95-017c5dae1201,2024-01-23,GBP,2964.4,COMPLETED,Internal_System
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,2024-01-05,CHF,9195.81,COMPLETED,Internal_System
62e7c1a6-12d2-4a06-89e1-cd138da00495,2024-01-09,USD,7044.12,COMPLETED,Internal_System
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,2024-01-05,USD,1547.81,COMPLETED,Internal_System
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,2024-01-11,USD,7638.59,COMPLETED,Internal_System
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,2024-01-22,CHF,4945.64,COMPLETED,Internal_System
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,2024-01-19,GBP,6315.35,COMPLETED,Internal_System
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,2024-01-13,CHF,847.61,COMPLETED,Internal_System
24eeb4a6-c145-45c7-9d98-6115f05eeefe,2024-01-13,GBP,6977.57,COMPLETED,Internal_System
66c14dca-8255-4a61-9a3b-031932f57510,2024-01-29,GBP,4601.49,COMPLETED,Internal_System
09f64405-0b99-4034-8a4e-255280051b10,2024-01-16,GBP,5861.36,COMPLETED,Internal_System
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,2024-01-24,CHF,6384.92,COMPLETED,Internal_System
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,2024-01-23,GBP,8516.05,COMPLETED,Internal_System
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,2024-01-26,CHF,2256.52,COMPLETED,Internal_System
518b2f21-9cf2-4859-ae6e-2e7253f591dc,2024-01-14,USD,4997.68,COMPLETED,Internal_System
